Country_code,LEI_Code,Bank_name,Period,Item,Scenario,Fact_char,Amount
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213753,3,,1876.179
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213754,2,,-470
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213754,3,,-470
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213755,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213755,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213756,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213756,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213757,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213757,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213758,2,,46705.22682
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213758,3,,49857.8257
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213759,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213759,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213760,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213760,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213761,2,,0.12146196
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213761,3,,0.06984584
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213762,2,,0.13752012
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213762,3,,0.08488862
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213763,2,,0.16762765
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213763,3,,0.11309239
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213764,2,,5672.908537
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213764,3,,3482.361868
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213765,2,,6422.908537
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213765,3,,4232.361868
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213766,2,,7829.087537
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213766,3,,5638.540868
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213767,2,,0.12146196
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213767,3,,0.06984584
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213768,2,,0.13752012
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213768,3,,0.08488862
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213769,2,,0.16762765
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213769,3,,0.11309239
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213770,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213770,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213771,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213771,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213772,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213772,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213773,2,,154907.8627
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213773,3,,154907.8627
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213774,2,,154907.8627
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213774,3,,154907.8627
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213775,2,,0.04146277
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213775,3,,0.0273218
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213776,2,,0.04146277
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213776,3,,0.0273218
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213777,2,,0.025
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213777,3,,0.025
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213778,2,,0.00015315
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213778,3,,0.00015315
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213779,2,,0.0025
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213779,3,,0.0025
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213780,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213780,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213781,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213781,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213782,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213782,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213783,2,,0.02765315
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213783,3,,0.02765315
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213784,2,,0.03
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213784,3,,0.03
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213785,2,,0.0169
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213785,3,,0.0169
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213786,2,,0.11
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213786,3,,0.11
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213787,2,,0.0619
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213787,3,,0.0619
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213788,2,,0.13765315
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213788,3,,0.13765315
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213789,2,,0.08955315
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213789,3,,0.08955315
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213790,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213790,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213791,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213791,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213792,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202212,213792,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213101,2,,596.6758862
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213101,3,,504.7643511
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213102,2,,187.4622596
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213102,3,,113.805726
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213103,2,,-128.4283765
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213103,3,,-269.6851531
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213104,2,,-54.89330369
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213104,3,,-460.2184761
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213105,2,,0.33000531
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213105,3,,0.30185186
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213106,2,,5544.241877
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213106,3,,2883.792685
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213107,2,,46756.11508
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213107,3,,48756.94198
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213108,2,,0.1185779
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213108,3,,0.0591463
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213109,2,,0.1185779
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213109,3,,0.0591463
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213110,2,,6294.241877
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213110,3,,3633.792685
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213111,2,,154907.8627
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213111,3,,154907.8627
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213112,2,,0.04063217
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213112,3,,0.02345777
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213113,2,,0.04063217
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213113,3,,0.02345777
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213114,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213114,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213115,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213115,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213116,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213116,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213501,2,,40417.74332
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213501,3,,41426.54143
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213502,2,,777.1786655
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213502,3,,1329.896864
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213503,2,,39640.56465
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213503,3,,40096.64457
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213504,2,,2489.355226
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213504,3,,3481.384014
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213505,2,,3282.715051
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213505,3,,3282.715051
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213506,2,,566.3014874
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213506,3,,566.3014874
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213507,2,,46756.11508
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213507,3,,48756.94198
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213508,2,,46756.11508
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213508,3,,48756.94198
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213509,2,,46756.11508
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213509,3,,48756.94198
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213601,2,,596.6758862
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213601,3,,504.7643511
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213602,2,,229.8766915
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213602,3,,258.391815
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213603,2,,366.7991947
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213603,3,,246.3725361
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213604,2,,2.339
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213604,3,,1.1695
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213605,2,,967.751
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213605,3,,841.94337
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213606,2,,187.4622596
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213606,3,,113.805726
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213608,2,,173.947
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213608,3,,173.8345
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213609,2,,1928.175146
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213609,3,,1635.517447
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213610,2,,-128.4283765
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213610,3,,-269.6851531
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213611,2,,-1854.640073
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213611,3,,-1826.05077
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213612,2,,-54.89330369
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213612,3,,-460.2184761
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213613,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213613,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213615,2,,-54.89330369
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213615,3,,-460.2184761
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213616,2,,30.202
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213616,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213617,2,,-85.09530369
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213617,3,,-460.2184761
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213618,2,,338.329
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213618,3,,338.329
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213619,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213619,3,,97.4139
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213701,2,,7700.420877
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213701,3,,5039.971685
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213702,2,,5544.241877
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213702,3,,2883.792685
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213703,2,,2628.484422
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213703,3,,2628.484422
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213704,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213704,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213705,2,,2172.462384
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213705,3,,45.41859635
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213706,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213706,3,,-37.11895843
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213707,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213707,3,,-37.11895843
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213708,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213708,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213709,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213709,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213710,2,,1586.121742
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213710,3,,1586.121742
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213711,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213711,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213712,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213712,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213713,2,,-81.385602
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213713,3,,-256.4028508
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213714,2,,-93.221315
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213714,3,,-204.5977016
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213715,2,,-68.712098
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213715,3,,-68.712098
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213716,2,,80.547811
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213716,3,,16.90694884
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213717,2,,-65.511191
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213717,3,,-65.511191
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213718,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213718,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213719,2,,-6.70608799
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213719,3,,-6.70608799
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213720,2,,-54.98831526
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213720,3,,-74.60517861
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213721,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213721,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213722,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213722,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213723,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213723,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213724,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213724,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213725,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213725,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213726,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213726,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213727,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213727,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213728,2,,-553.0050849
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213728,3,,-788.8847707
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213729,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213729,3,,-65.7726486
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213730,2,,-81.230389
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213730,3,,-81.230389
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213731,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213731,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213732,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213732,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213733,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213733,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213734,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213734,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213735,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213735,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213736,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213736,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213737,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213737,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213738,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213738,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213739,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213739,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213740,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213740,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213741,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213741,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213742,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213742,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213743,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213743,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213744,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213744,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213745,2,,750
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213745,3,,750
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213746,2,,750
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213746,3,,750
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213747,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213747,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213748,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213748,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213749,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213749,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213750,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213750,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213751,2,,6294.241877
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213751,3,,3633.792685
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213752,2,,1406.179
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213752,3,,1406.179
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213753,2,,1876.179
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213753,3,,1876.179
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213754,2,,-470
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213754,3,,-470
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213755,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213755,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213756,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213756,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213757,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213757,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213758,2,,46756.11508
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213758,3,,48756.94198
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213759,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213759,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213760,2,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213760,3,,0
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213761,2,,0.1185779
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213761,3,,0.0591463
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213762,2,,0.13461858
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213762,3,,0.07452872
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213763,2,,0.16469334
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213763,3,,0.10336931
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213764,2,,5544.241877
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213764,3,,2883.792685
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213765,2,,6294.241877
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213765,3,,3633.792685
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213766,2,,7700.420877
FR,F0HUI1NY1AZMJMD8LP67,HSBC Continental Europe,202312,213766,3,,5039.971685
